"Reporting date","Name of health care institution","Region","District","address","EDRPOU code of health care institution","Latitude","Longitude","Hospitalization","Number of artificial respirating units in health care institution","Number of recovery cases among people with confirmed COVID-19 diagnosis during reporting interval","Number of beds adaptated for hospitalization of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection","Number of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection, whoes cases wait for laboratory confirmation","Number of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection, whoes cases registered during reported period","Number of peolple with confirmed COVID-19 diagnosis, affected by SARS-CoV-2 (2019-nCoV) coronavirus infection, under medical treatment","Number of people whoes COVID-19 diagnosis confirmed during reporting period","Number of fatal cases among people with confirmed COVID-19 diagnosis during reporting interval","State"
2020-02-28,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-02-29,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-01,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-02,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-03,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-04,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-05,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-06,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-07,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-08,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-09,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-10,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-11,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-12,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-13,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-14,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-15,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-16,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-17,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",0,18,0,40,0,0,0,0,0,"Not found"
2020-03-18,"8. КНП «Центральна районна лікарня Києво-Святошинської районної ради»","KiYivska","KiEvo-Svyatoshinskiy","m. Boyarka, vul. SobornostI, 51","01994669","50.330963777","30.276410608",2,18,0,40,0,0,0,0,0,"Not found"
2020-02-01,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
2020-02-02,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
2020-02-03,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
2020-02-04,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
2020-02-05,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
2020-02-06,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
2020-02-07,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
2020-02-08,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
2020-02-09,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
2020-02-10,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
2020-02-11,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
2020-02-12,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
2020-02-13,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
2020-02-14,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
2020-02-15,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
2020-02-16,"КНП ""Центральна міська лікарня Кіровоградської міської ради, стаціонар №1""","KIrovogradska",NA,"m. Kropivnitskiy, vul. Fortetsya, 21","05493846","48.508331380","32.266261029",0,6,0,135,0,0,0,0,0,"Not found"
