"","Region","District","Name of health care institution","Health care institution address","Latitude","Longitude","Date and time of data actuality (end of reporting interval)","Reporting date","EDRPOU code of health care institution","Number of artificial respirating units in health care institution","Кількість випадків одужання серед осіб із підтвердженим діагнозом COVID-19 протягом звітного періоду","Number of recovery cases among people with confirmed COVID-19 diagnosis during reporting interval","Number of beds adaptated for hospitalization of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection","Number of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection, whoes cases wait for laboratory confirmation","Number of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection, whoes cases registered during reported period","Number of peolple with confirmed COVID-19 diagnosis, affected by SARS-CoV-2 (2019-nCoV) coronavirus infection, who refused hospitalization","Number of peolple with confirmed COVID-19 diagnosis, affected by SARS-CoV-2 (2019-nCoV) coronavirus infection, under medical treatment","Number of peolple with confirmed COVID-19 diagnosis, who refused hospitalization during reporting inteval","Number of people whoes COVID-19 diagnosis confirmed during reporting period","Number of fatal cases among people with confirmed COVID-19 diagnosis during reporting interval","Note","State"
"982","Луганська","-","КНП ""Сєвєродонецька міська багатопрофільна лікарня""","м. Сєвєродонецьк, вул. Єгорова, 2б","48.958906083","38.490041527",2020-03-05 09:00:00,2020-03-04,"37747995",0,0,0,60,0,0,0,0,0,0,0,NA,"Не виявлено"
"983","Луганська","Міловський","КНП ""Міловська центральна районна лікарня""","смт. Мілове, вул Мира, 44","49.379784131","40.135084285",2020-03-06 09:00:00,2020-03-05,"01983571",0,0,0,20,0,0,0,0,0,0,0,NA,"Не виявлено"
"984","Луганська","Новопсковський","КНП ""Новопсковське районне територіальне медичне об’єднання""","смт. Новопсков, вул. Українська, 101А","49.547051830","39.092525694",2020-03-06 09:00:00,2020-03-05,"01983594",0,0,0,15,0,0,0,0,0,0,0,NA,"Не виявлено"
"985","Луганська","Станично-Луганський","КНП ""Станично-Луганське районне  територіальне медичне об’єднання"".","смт. Станиця Луганська, вул. 5-та лінія, 39","48.665545929","39.501912720",2020-03-06 09:00:00,2020-03-05,"01983602",0,0,0,20,0,0,0,0,0,0,0,NA,"Не виявлено"
"986","Луганська","-","КНП ""Рубіжанська центральна міська лікарня""","м. Рубіжне, вул. Студентська, 19","49.024594188","38.357225009",2020-03-06 09:00:00,2020-03-05,"01983683",0,0,0,30,0,0,0,0,0,0,0,NA,"Не виявлено"
"987","Луганська","Старобільський","КНП ""Старобільське  районне територіальне медичне об’єднання""","м. Старобільськ, вул Моностирська, 67","49.281546728","38.897801128",2020-03-06 09:00:00,2020-03-05,"01983714",0,0,0,30,0,0,0,0,0,0,0,NA,"Не виявлено"
"988","Луганська","-","КНП ""Сєвєродонецька міська багатопрофільна лікарня""","м. Сєвєродонецьк, вул. Єгорова, 2б","48.958906083","38.490041527",2020-03-06 09:00:00,2020-03-05,"37747995",0,0,0,60,0,0,0,0,0,0,0,NA,"Не виявлено"
"989","Луганська","Міловський","КНП ""Міловська центральна районна лікарня""","смт. Мілове, вул Мира, 44","49.379784131","40.135084285",2020-03-10 09:00:00,2020-03-09,"01983571",0,0,0,20,0,0,0,0,0,0,0,NA,"Не виявлено"
"990","Луганська","Новопсковський","КНП ""Новопсковське районне територіальне медичне об’єднання""","смт. Новопсков, вул. Українська, 101А","49.547051830","39.092525694",2020-03-10 09:00:00,2020-03-09,"01983594",0,0,0,15,0,0,0,0,0,0,0,NA,"Не виявлено"
"991","Луганська","Станично-Луганський","КНП ""Станично-Луганське районне  територіальне медичне об’єднання"".","смт. Станиця Луганська, вул. 5-та лінія, 39","48.665545929","39.501912720",2020-03-10 09:00:00,2020-03-09,"01983602",0,0,0,20,0,0,0,0,0,0,0,NA,"Не виявлено"
"992","Луганська","-","КНП ""Рубіжанська центральна міська лікарня""","м. Рубіжне, вул. Студентська, 19","49.024594188","38.357225009",2020-03-10 09:00:00,2020-03-09,"01983683",0,0,0,30,0,0,0,0,0,0,0,NA,"Не виявлено"
"993","Луганська","Старобільський","КНП ""Старобільське  районне територіальне медичне об’єднання""","м. Старобільськ, вул Моностирська, 67","49.281546728","38.897801128",2020-03-10 09:00:00,2020-03-09,"01983714",0,0,0,30,0,0,0,0,0,0,0,NA,"Не виявлено"
"994","Луганська","-","КНП ""Сєвєродонецька міська багатопрофільна лікарня""","м. Сєвєродонецьк, вул. Єгорова, 2б","48.958906083","38.490041527",2020-03-10 09:00:00,2020-03-09,"37747995",0,0,0,60,0,0,0,0,0,0,0,NA,"Не виявлено"
"995","Луганська","Міловський","КНП ""Міловська центральна районна лікарня""","смт. Мілове, вул Мира, 44","49.379784131","40.135084285",2020-03-11 09:00:00,2020-03-10,"01983571",0,0,0,20,0,0,0,0,0,0,0,NA,"Не виявлено"
"996","Луганська","Новопсковський","КНП ""Новопсковське районне територіальне медичне об’єднання""","смт. Новопсков, вул. Українська, 101А","49.547051830","39.092525694",2020-03-11 09:00:00,2020-03-10,"01983594",0,0,0,15,0,0,0,0,0,0,0,NA,"Не виявлено"
"997","Луганська","Станично-Луганський","КНП ""Станично-Луганське районне  територіальне медичне об’єднання"".","смт. Станиця Луганська, вул. 5-та лінія, 39","48.665545929","39.501912720",2020-03-11 09:00:00,2020-03-10,"01983602",0,0,0,20,0,0,0,0,0,0,0,NA,"Не виявлено"
"998","Луганська","-","КНП ""Рубіжанська центральна міська лікарня""","м. Рубіжне, вул. Студентська, 19","49.024594188","38.357225009",2020-03-11 09:00:00,2020-03-10,"01983683",0,0,0,30,0,0,0,0,0,0,0,NA,"Не виявлено"
"999","Луганська","Старобільський","КНП ""Старобільське  районне територіальне медичне об’єднання""","м. Старобільськ, вул Моностирська, 67","49.281546728","38.897801128",2020-03-11 09:00:00,2020-03-10,"01983714",0,0,0,30,0,0,0,0,0,0,0,NA,"Не виявлено"
"1000","Луганська","-","КНП ""Сєвєродонецька міська багатопрофільна лікарня""","м. Сєвєродонецьк, вул. Єгорова, 2б","48.958906083","38.490041527",2020-03-11 09:00:00,2020-03-10,"37747995",0,0,0,60,0,0,0,0,0,0,0,NA,"Не виявлено"
"1001","Львівська","Немирівський","КЗ ""Львівський обласний протитуберкульозний санаторій""","смт. Немирів, вул. Равська, 45","50.117662512","23.440409794",2020-02-27 09:00:00,2020-02-26,"22413286",0,0,0,150,0,0,0,0,0,0,0,NA,"Не виявлено"
"1002","Львівська","-","КНП ""Львівська обласна інфекційна клінічна лікарня""","м. Львів, вул. Пекарська, 54","49.832896304","24.050196072",2020-02-27 09:00:00,2020-02-26,"01984263",0,0,0,410,0,0,0,0,0,0,0,NA,"Не виявлено"
"1003","Миколаївська","-","КНП ""Миколаївський обласний центр лікування інфекційних хвороб""","м. Миколаїв, вул. Космонавтів, 43","46.936571275","32.035677703",2020-02-27 09:00:00,2020-02-26,"43443474",0,0,0,150,0,0,0,0,0,0,0,NA,"Не виявлено"
"1004","Одеська","Ізмаїльський","КНП ""Ізмаїльська центральна районна лікарня""","м. Ізмаїл, вул. Б.-Дністровська, 31","45.340310621","28.826934073",2020-02-27 09:00:00,2020-02-26,"26418688",0,0,0,20,0,0,0,0,0,0,0,NA,"Не виявлено"
"1005","Одеська","-","КНП ""Чорноморська лікарня""","м. Чорноморськ, вул. Віталія Шума, 4","46.295223575","30.648085507",2020-02-27 09:00:00,2020-02-26,"01982212",0,0,0,24,0,0,0,0,0,0,0,NA,"Не виявлено"
"1006","Одеська","-","КНП ""Міська клінічна інфекційна лікарня""","м. Одеса, вул. Пастера, 7","46.494542307","30.722628424",2020-02-27 09:00:00,2020-02-26,"01999023",0,0,0,65,0,0,0,0,0,0,0,NA,"Не виявлено"
"1007","Полтавська","Пирятинський","КП ""Пирятинська центральна районна лікарня""","м. Пирятин, вул. Аврущенка, 2","50.251286617","32.506312506",2020-02-27 09:00:00,2020-02-26,"01999460",0,0,0,2,0,0,0,0,0,0,0,NA,"Не виявлено"
"1008","Полтавська","Хорольський","КНП ""Хорольська центральна районна лікарня""","м. Хорол, вул. М.Полонського, 11/1","49.779586591","33.271094877",2020-02-27 09:00:00,2020-02-26,"01999514",0,0,0,3,0,0,0,0,0,0,0,NA,"Не виявлено"
"1009","Полтавська","Диканський","КНП ""Диканська лікарня планового лікування""","смт. Диканька, вул. Медична, 42","49.814970672","34.542040401",2020-02-27 09:00:00,2020-02-26,"01999265",0,0,0,8,0,0,0,0,0,0,0,NA,"Не виявлено"
"1010","Полтавська","Чутівський","КНП ""Чутівська центральна районна лікарня""","смт. Чутове, вул. Полтавський шлях, 23","49.703233582","35.145434977",2020-02-27 09:00:00,2020-02-26,"01999537",0,0,0,9,0,0,0,0,0,0,0,NA,"Не виявлено"
"1011","Полтавська","Новосанжарський","КНП ""Новосанжарська центральна районна лікарня""","смт. Нові Санжари, вул.Шевченка, 51/49","49.341192130","34.305587410",2020-02-27 09:00:00,2020-02-26,"01999425",0,0,0,12,0,0,0,0,0,0,0,NA,"Не виявлено"
"1012","Полтавська","Лохвицький","КНП ""Лохвицька районна лікарня""","м. Лохвиця, вул. Незалежності, 4","50.358296001","33.282196184",2020-02-27 09:00:00,2020-02-26,"01999359",0,0,0,15,0,0,0,0,0,0,0,NA,"Не виявлено"
"1013","Полтавська","-","КП ""Лубенська лікарня інтенсивного лікування""","м. Лубни, вул.П'ятикопа, 26","50.002157494","32.991827393",2020-02-27 09:00:00,2020-02-26,"01999388",0,0,0,18,0,0,0,0,0,0,0,NA,"Не виявлено"
"1014","Полтавська","-","КНП ""Гадяцька центральна районна лікарня""","м.Гадяч, вул.Лохвицька,1","50.374586527","33.980915302",2020-02-27 09:00:00,2020-02-26,"01999218",0,0,0,20,0,0,0,0,0,0,0,NA,"Не виявлено"
"1015","Полтавська","Карлівський","КНП ""Карлівська центральна районна лікарня ім.Л.В.Радевича""","м. Карлівка, вул. Радевича, 2","49.452839990","35.136305098",2020-02-27 09:00:00,2020-02-26,"01999299",0,0,0,20,0,0,0,0,0,0,0,NA,"Не виявлено"
